rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
57,3.7534881114959715,0.33403667782761015,0.020846080780029298,0.0009407678396681204,4.299999999999999,True,l2,liblinear,"{'C': np.float64(4.299999999999999), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9431741042498869,0.9280976169081181,0.9417406962165777,0.9785316581322907,0.9668561536810995,0.9516800458375945,0.018322641728192354
22,23.059682893753052,1.1296114509760888,0.019832754135131837,0.0021723424314679775,4.299999999999999,True,l2,saga,"{'C': np.float64(4.299999999999999), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430326893743742,0.9299289169785634,0.9417087879556025,0.9785457480573136,0.9668653681099433,0.9520163020951593,0.017883562235266867
138,3.8176472663879393,0.5325599349503752,0.023396682739257813,0.0017865167592949357,4.299999999999999,False,l1,liblinear,"{'C': np.float64(4.299999999999999), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.937114029099712,0.9274590615060777,0.9144599134479751,0.9673721340388007,0.9424487755624695,0.9377707827310069,0.017597063180327083
124,272.34030623435973,6.825436543943022,0.020331096649169923,0.0016804145990518549,4.299999999999999,False,l1,saga,"{'C': np.float64(4.299999999999999), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9363318564584939,0.9292062555625399,0.9152254082360685,0.9674604887070986,0.9429741710474859,0.9382396360023373,0.017269454649888716
228,3.352771520614624,0.4459222467144525,0.020954704284667967,0.004411839340328318,4.299999999999999,False,l2,liblinear,"{'C': np.float64(4.299999999999999), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9339551867550197,0.9309208910537949,0.9092546182547248,0.9657842645191367,0.9383026286645739,0.93564351784945,0.018094547066391506
227,11.49237699508667,0.36402179269213136,0.019079017639160156,0.0005667416825958145,4.299999999999999,False,l2,saga,"{'C': np.float64(4.299999999999999), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9339599452855508,0.9309255732442642,0.9092651531832803,0.9657832673859812,0.9383025421441153,0.9356472962486384,0.018090806401484142
95,4.51258397102356,0.20844520556846674,0.02052159309387207,0.0019032437642308153,4.399999999999999,True,l1,liblinear,"{'C': np.float64(4.399999999999999), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9455769458712826,0.9241057677346526,0.9424009067495379,0.9774835411250444,0.9643364183644865,0.9507807159690008,0.018469711572403458
28,184.39860587120057,13.687690261893454,0.020455551147460938,0.001761377504773725,4.399999999999999,True,l1,saga,"{'C': np.float64(4.399999999999999), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9448421854979023,0.9286554478781809,0.9432516130688086,0.9779435663386402,0.9652534054452515,0.9519892436457568,0.017443953152198474
54,3.7302331924438477,0.2706801671625807,0.01888308525085449,0.0006093975635760523,4.399999999999999,True,l2,liblinear,"{'C': np.float64(4.399999999999999), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9431966423808573,0.9280598992626721,0.9417801913602575,0.9785269759418216,0.9668796439856168,0.9516886705862451,0.018328511369198646
20,23.664983701705932,0.8523583576635899,0.020125818252563477,0.0022970569147613322,4.399999999999999,True,l2,saga,"{'C': np.float64(4.399999999999999), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430373613861686,0.9299008238357485,0.9417604221116098,0.9785433636084637,0.9668910646861557,0.9520266071256291,0.017887659728627967
141,4.344960355758667,0.9628101603825997,0.023421382904052733,0.0026715648723660526,4.399999999999999,False,l1,liblinear,"{'C': np.float64(4.399999999999999), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.937074230480724,0.9271530716881946,0.9143717755477544,0.9673448212610639,0.942478884682072,0.9376845567319616,0.017649290718509326
125,279.8023386478424,6.0384637590787795,0.018677902221679688,0.0011371177152656611,4.399999999999999,False,l1,saga,"{'C': np.float64(4.399999999999999), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9362915387270844,0.929007522589293,0.9151653201250474,0.9675037556153228,0.9430257805010572,0.9381987835115609,0.017324771776423775
225,3.4462990283966066,0.1054189845664629,0.01994333267211914,0.0014110133186254394,4.399999999999999,False,l2,liblinear,"{'C': np.float64(4.399999999999999), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9339432471693232,0.9309345040890479,0.9094602010992137,0.9658839778346837,0.9384714300793565,0.935738672054325,0.018072459949379397
224,11.566895055770875,0.20436786688382322,0.020822954177856446,0.0011541496384716067,4.399999999999999,False,l2,saga,"{'C': np.float64(4.399999999999999), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9339443719129035,0.9309415707283671,0.9094581634792873,0.9658839344810682,0.9384729441873825,0.9357401969578018,0.018072686044635536
96,4.642153549194336,0.32041563891665215,0.018342113494873045,0.0003881707991584763,4.499999999999998,True,l1,liblinear,"{'C': np.float64(4.499999999999998), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9455587769365272,0.9238664557773395,0.9421141876137247,0.9774410545818986,0.964285825526304,0.9506532600871587,0.018546348302327174
34,189.44013571739197,14.207432227249164,0.01974635124206543,0.002945524981724449,4.499999999999998,True,l1,saga,"{'C': np.float64(4.499999999999998), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9448173546204034,0.928571471925044,0.9431241751161779,0.97793832055117,0.9652780421458459,0.9519458728717283,0.017483448271370005
52,3.708248519897461,0.23362293069177842,0.020901823043823244,0.0008322677784878237,4.499999999999998,True,l2,liblinear,"{'C': np.float64(4.499999999999998), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9431978103838058,0.9280148115025987,0.9418258860709472,0.9785206463139651,0.9669142954292973,0.9516946899401229,0.018339003361339635
17,22.511179065704347,1.1879020192486043,0.019555187225341795,0.001509995505977596,4.499999999999998,True,l2,saga,"{'C': np.float64(4.499999999999998), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430428985853321,0.9298800141003298,0.9418069838946087,0.9785374241631463,0.9669168477828267,0.9520368337052487,0.01788944641212002
144,3.5610934257507325,0.3594693140025723,0.021564960479736328,0.002118407301244778,4.499999999999998,False,l1,liblinear,"{'C': np.float64(4.499999999999998), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9370431702541661,0.9268590908217925,0.9142265842895947,0.967342350104983,0.9425069605708966,0.9375956312082867,0.017723878287168312
126,288.57073068618774,12.447768622540348,0.02450728416442871,0.0058235971286940335,4.499999999999998,False,l1,saga,"{'C': np.float64(4.499999999999998), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.936237464516503,0.9288273883170763,0.9151428629522416,0.9675526584935563,0.9430660557745484,0.9381652860107851,0.017369974083210945
223,3.2806814193725584,0.14195625494249958,0.02538456916809082,0.012571541624498394,4.499999999999998,False,l2,liblinear,"{'C': np.float64(4.499999999999998), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9339346818143671,0.9309449956639881,0.909654988893454,0.9659755840241406,0.9386415293010185,0.9358303559393937,0.018051302652988772
222,11.534586954116822,0.19816145939965546,0.02018108367919922,0.0007256801652921185,4.499999999999998,False,l2,saga,"{'C': np.float64(4.499999999999998), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9339346385549987,0.9309526259003083,0.9096537749922212,0.9659790956669925,0.9386394960702409,0.9358319262369523,0.01805235246679847
97,4.441707611083984,0.33884214141948216,0.020706939697265624,0.0007573203105813376,4.599999999999998,True,l1,liblinear,"{'C': np.float64(4.599999999999998), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.945532345462395,0.9236150048076991,0.941844137943054,0.9773867975321562,0.9642462640465965,0.9505249099583801,0.0186239687515185
37,187.6896023273468,7.388699850133483,0.020322513580322266,0.0007937846659315841,4.599999999999998,True,l1,saga,"{'C': np.float64(4.599999999999998), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9448375567454765,0.9284934354172246,0.9429951547565831,0.9779269619039209,0.9653075023620086,0.9519121222370426,0.017516876262007815
49,3.7797271251678466,0.2701847800555805,0.019994258880615234,0.0005413968230727107,4.599999999999998,True,l2,liblinear,"{'C': np.float64(4.599999999999998), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432115236036094,0.9279664722213661,0.9418665951158597,0.978511021811334,0.9669389537600062,0.951698913302435,0.01834713612708849
14,23.59609146118164,1.112567631982995,0.02117919921875,0.0011133487097773238,4.599999999999998,True,l2,saga,"{'C': np.float64(4.599999999999998), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430485223032327,0.9298576869883705,0.941853762445685,0.9785335656913707,0.9669370935701456,0.9520461261997608,0.01789130151475483
147,4.680832624435425,0.5145618912934099,0.021413087844848633,0.0018081819771555289,4.599999999999998,False,l1,liblinear,"{'C': np.float64(4.599999999999998), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9370052750473906,0.9265348491318026,0.9140630544520978,0.9673610788668596,0.9425378483746267,0.9375004211745555,0.017814789638993758
127,285.9981739997864,5.371541081099068,0.0207730770111084,0.002289935661834161,4.599999999999998,False,l1,saga,"{'C': np.float64(4.599999999999998), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9361857695711873,0.9286536270263317,0.9151146831021957,0.967603208809177,0.9431095755652381,0.938133372814826,0.017416960940661367
220,3.294988203048706,0.13003633740742826,0.01866908073425293,0.0004718055472801633,4.599999999999998,False,l2,liblinear,"{'C': np.float64(4.599999999999998), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9339202764446681,0.9309274374497287,0.9098410192573725,0.9660700081986022,0.9387829037304161,0.9359083290161575,0.018034723966706835
219,11.879095888137817,0.2136903323736656,0.019639968872070312,0.0015888847567992247,4.599999999999998,False,l2,saga,"{'C': np.float64(4.599999999999998), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9339209685945637,0.9309428279832154,0.9098384180404453,0.9660704850883722,0.9387857589055509,0.9359116917224295,0.01803486215854767
98,4.614484262466431,0.23762050572531573,0.023830413818359375,0.006472280344184564,4.6999999999999975,True,l1,liblinear,"{'C': np.float64(4.6999999999999975), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9455149984556406,0.9234133888190246,0.941567325108372,0.9773434439167009,0.9642027442559068,0.950408380111129,0.018690217424191725
38,201.66397676467895,16.956415144714736,0.0205686092376709,0.0024957992393299317,4.6999999999999975,True,l1,saga,"{'C': np.float64(4.6999999999999975), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9448343122928418,0.9283923347859829,0.9428604117197482,0.9779189414850615,0.9653194854455285,0.9518650971458325,0.017557392958212917
46,3.8985751628875733,0.2221344021143337,0.020795297622680665,0.0016220784954753542,4.6999999999999975,True,l2,liblinear,"{'C': np.float64(4.6999999999999975), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.943227962163626,0.9279345639603909,0.9419077810505423,0.9785025678563202,0.9669580747813628,0.9517061899624484,0.018350178338947844
12,22.889195728302003,1.443114571252262,0.01901865005493164,0.0009330349206525268,4.6999999999999975,True,l2,saga,"{'C': np.float64(4.6999999999999975), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430570876581887,0.9298336257317927,0.9418986767912967,0.9785252417972035,0.966956430892649,0.9520542125742262,0.017892060486980946
150,4.467232131958008,1.1255239681615103,0.02188429832458496,0.0018115953712266322,4.6999999999999975,False,l1,liblinear,"{'C': np.float64(4.6999999999999975), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9369634864974534,0.9262290327283813,0.9138769807345637,0.9673648506314042,0.942560386954099,0.9373989475091804,0.01790438689552527
128,301.53639674186707,13.20156164964655,0.018310117721557616,0.001058829503327009,4.6999999999999975,False,l1,saga,"{'C': np.float64(4.6999999999999975), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9361438512431444,0.9284564114296258,0.9150634824823429,0.9676350303629213,0.9431511486456088,0.9380899848327287,0.017466184915291394
217,3.319028377532959,0.2439678898793322,0.019776535034179688,0.0011548772651441043,4.6999999999999975,False,l2,liblinear,"{'C': np.float64(4.6999999999999975), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9339050491469685,0.9309325531763525,0.91001504066981,0.9661584929277465,0.938925835528069,0.9359873942897894,0.018018770005021636
216,11.934332132339478,0.36218761131905275,0.01909480094909668,0.0006685668923096115,4.6999999999999975,False,l2,saga,"{'C': np.float64(4.6999999999999975), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.933907601449708,0.9309371920132061,0.9100157776812727,0.96615788597713,0.9389268305133432,0.9359890575269321,0.0180180675472609
99,4.521979141235351,0.24058749442743804,0.01942615509033203,0.0011055830852320196,4.799999999999997,True,l1,liblinear,"{'C': np.float64(4.799999999999997), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9455100668876356,0.9232046411606075,0.9412855916383361,0.9772892302205742,0.9641771990904968,0.9502933457995301,0.018758232694322394
39,201.47857937812805,12.333128949827968,0.019999980926513672,0.0020085958894792287,4.799999999999997,True,l1,saga,"{'C': np.float64(4.799999999999997), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9448086594873419,0.9282837990096907,0.9427354232463907,0.977897828274335,0.9653319011313417,0.9518115222298199,0.01759696239672529
42,3.8933053970336915,0.28467037601524786,0.01987457275390625,0.0016873164785707684,4.799999999999997,True,l2,liblinear,"{'C': np.float64(4.799999999999997), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432189642149853,0.9279169623925161,0.9419398193723636,0.9784987527381601,0.9669742108468968,0.9517097419129843,0.01835372530306556
10,22.863956117630003,1.5157883310984308,0.019430160522460938,0.0011449305320356867,4.799999999999997,True,l2,saga,"{'C': np.float64(4.799999999999997), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430581691424003,0.9298075702089041,0.9419399060795945,0.9785223371049678,0.9669775851447833,0.95206111353613,0.01789642152366397
153,5.045813274383545,0.4171660996418752,0.02264552116394043,0.003990640061933488,4.799999999999997,False,l1,liblinear,"{'C': np.float64(4.799999999999997), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9369332914582646,0.925908259327628,0.9137214279623103,0.9673700530652589,0.9425738408854158,0.9373013745397755,0.01798820040817343
129,307.0094170093536,20.996645231909664,0.021013545989990234,0.0031031720467130713,4.799999999999997,False,l1,saga,"{'C': np.float64(4.799999999999997), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9360956170473057,0.9282726788073264,0.9150566326111012,0.9676973295083305,0.9431742496080623,0.9380593015164254,0.017511894327808038
214,3.4146360397338866,0.24559309120361414,0.018018007278442383,0.0007734989530518128,4.799999999999997,False,l2,liblinear,"{'C': np.float64(4.799999999999997), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9338942343048522,0.9309276975714215,0.9101845533062399,0.966251313018436,0.9390731366088825,0.9360661869619665,0.018006465469240607
213,12.373363161087036,0.431715087328661,0.019278669357299806,0.0014198020329980424,4.799999999999997,False,l2,saga,"{'C': np.float64(4.799999999999997), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9338953590484323,0.9309324664691215,0.9101817786748508,0.966251876615437,0.939077895234107,0.9360678752083897,0.01800731187392595
100,4.796230173110962,0.20542620899604158,0.018923854827880858,0.002068662691244931,4.899999999999997,True,l1,liblinear,"{'C': np.float64(4.899999999999997), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9455022369419432,0.9230006407230829,0.9410669376787877,0.9772377261254133,0.9641212636139942,0.9501857610166443,0.018815558195746138
40,197.60498442649842,8.070917114338704,0.01887850761413574,0.0010331594339279342,4.899999999999997,True,l1,saga,"{'C': np.float64(4.899999999999997), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9447337775205287,0.9281903936451923,0.9425612500962992,0.9778873366993946,0.9653461770070152,0.951743786993686,0.01764500926723514
41,3.6951723098754883,0.2533779799156508,0.023070287704467774,0.007488390731280148,4.899999999999997,True,l2,liblinear,"{'C': np.float64(4.899999999999997), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432290869072062,0.9278820627320746,0.9419693431844887,0.9784913392699173,0.9669869726145444,0.9517117609416463,0.018358664909958182
9,22.723540258407592,1.2103103472609873,0.022630929946899414,0.0042122277571921924,4.899999999999997,True,l2,saga,"{'C': np.float64(4.899999999999997), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.943061673151246,0.9297756619479292,0.9419601955716277,0.978514923636725,0.9669987826571471,0.952062247392935,0.017903060322949835
156,3.839748239517212,0.9332620388319682,0.021166324615478516,0.0024686803895482387,4.899999999999997,False,l1,liblinear,"{'C': np.float64(4.899999999999997), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9368871769714808,0.9255877026949518,0.9135641410454386,0.9673749520238053,0.9425629393076287,0.937195382408661,0.018071446408704717
130,311.55139312744143,17.97286639110696,0.02063589096069336,0.0011688236896113145,4.899999999999997,False,l1,saga,"{'C': np.float64(4.899999999999997), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.936057678581162,0.9280525291480447,0.9150040013219385,0.9677243821643746,0.9431846536932122,0.9380046489817463,0.01756109429934911
212,3.548843431472778,0.223599159373503,0.021307992935180663,0.0032282352493291093,4.899999999999997,False,l2,liblinear,"{'C': np.float64(4.899999999999997), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9338857122092645,0.9309356312830498,0.9103520716763589,0.9663407948807358,0.9392061618140224,0.9361440743726863,0.017992630664281202
211,12.515097904205323,0.6193146133795506,0.021179342269897462,0.0012064517861092555,4.899999999999997,False,l2,saga,"{'C': np.float64(4.899999999999997), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9338857987280015,0.9309404435343654,0.9103513346648963,0.9663399278084267,0.9392060752935638,0.9361447160058507,0.017992267320804313
101,4.787051868438721,0.08900376734531333,0.019254350662231447,0.00030735595353690735,4.9999999999999964,True,l1,liblinear,"{'C': np.float64(4.9999999999999964), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9454389917452473,0.9227982010157145,0.940793701517381,0.9771879561748706,0.9641033322489435,0.9500644365404314,0.018886846095547735
53,209.37842717170716,15.179621997392944,0.019372034072875976,0.0016387184457440896,4.9999999999999964,True,l1,saga,"{'C': np.float64(4.9999999999999964), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9447422996161164,0.9280713446171522,0.9424363266533649,0.97788070359623,0.9653284186828819,0.9516918186331491,0.017684463778255707
44,3.889172983169556,0.34706079068618423,0.019179821014404297,0.002200089096960921,4.9999999999999964,True,l2,liblinear,"{'C': np.float64(4.9999999999999964), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432318122474194,0.9278166421263526,0.9420028555292355,0.9784822350106717,0.9670047958290217,0.9517076681485401,0.018372175655337754
7,23.41825647354126,1.569108288507058,0.020313310623168945,0.0012227282489698655,4.9999999999999964,True,l2,saga,"{'C': np.float64(4.9999999999999964), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.943068464872095,0.9297496497786559,0.941984993839668,0.9785110651649495,0.967017384555752,0.9520663116422241,0.017908027149918102
159,5.0380748271942135,0.4053681083316904,0.021534156799316407,0.0026714937664232856,4.9999999999999964,False,l1,liblinear,"{'C': np.float64(4.9999999999999964), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9368566791167129,0.9252539232095618,0.9134073743719524,0.9673763393394998,0.9425582239426336,0.9370905079960721,0.018155868095168632
132,316.2165674686432,12.916274340869998,0.020174169540405275,0.0012659578944050395,4.9999999999999964,False,l1,saga,"{'C': np.float64(4.9999999999999964), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9360147652876445,0.9278601691562697,0.9149449103440729,0.9677490070179532,0.9432236744200535,0.9379585052451989,0.017610088411890573
209,3.5969369888305662,0.2884073634104921,0.018578052520751953,0.0006024922312572336,4.9999999999999964,False,l2,liblinear,"{'C': np.float64(4.9999999999999964), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9338764114450446,0.9309190702019459,0.9105282174159538,0.9664484419079111,0.939335120557607,0.9362214523056925,0.017984007462782815
208,12.468649625778198,0.30655157982062387,0.01952953338623047,0.0014467800713514256,4.9999999999999964,False,l2,saga,"{'C': np.float64(4.9999999999999964), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9338768007793607,0.930926787145497,0.9105286075984929,0.9664476615428329,0.9393342553530208,0.9362228224838409,0.01798313875472634
102,4.972906589508057,0.5804363456340451,0.023056983947753906,0.007717331218979409,5.099999999999996,True,l1,liblinear,"{'C': np.float64(5.099999999999996), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9454366124799816,0.9226265206985117,0.9405781039877219,0.9771145585039048,0.9640555296955517,0.9499622650731343,0.018929627980780486
66,212.68343448638916,14.2597337702916,0.02055325508117676,0.002173582513124595,5.099999999999996,True,l1,saga,"{'C': np.float64(5.099999999999996), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9447431648034856,0.9279647814303633,0.9422520521108724,0.9778604141041971,0.9653293271476974,0.9516299479193231,0.017726382394315867
45,4.012285232543945,0.36704871195697786,0.020401906967163087,0.0015794880118164467,5.099999999999996,True,l2,liblinear,"{'C': np.float64(5.099999999999996), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432479479918568,0.9277760197886711,0.9420235785574231,0.9784707029489605,0.9670188986637781,0.9517074295901379,0.018378063341349737
6,23.24420666694641,1.5382409118064946,0.01804523468017578,0.00042946871197396927,5.099999999999996,True,l2,saga,"{'C': np.float64(5.099999999999996), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430759920022079,0.929726802423311,0.9420077978413974,0.9784995331032385,0.9670329149780756,0.9520686080696461,0.017909592988702136
166,4.503665256500244,0.7758057355367023,0.021773433685302733,0.0027304702864126783,5.099999999999996,False,l1,liblinear,"{'C': np.float64(5.099999999999996), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9368253160745756,0.9249360545010439,0.913252775379239,0.9673651541067125,0.9425607330359337,0.9369880066195009,0.01823438284823432
134,329.22626490592955,24.242905926721715,0.018590497970581054,0.0009131926505717413,5.099999999999996,False,l1,saga,"{'C': np.float64(5.099999999999996), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9359746638530773,0.9276375916945224,0.9149011231924632,0.9677775336969228,0.9432308988783489,0.9379043622630668,0.017658186121062822
206,3.583946418762207,0.2909441867244512,0.01884469985961914,0.0008595382758162916,5.099999999999996,False,l2,liblinear,"{'C': np.float64(5.099999999999996), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9338570745073407,0.9309206309321022,0.9106790446441225,0.966520799092106,0.9394603589214704,0.9362875816194285,0.017970100973986082
205,12.572675561904907,0.3147051576261737,0.02436089515686035,0.010497845618594232,5.099999999999996,False,l2,saga,"{'C': np.float64(5.099999999999996), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9338581559915523,0.9309240992213387,0.9106816025074344,0.9665215794571841,0.9394579796088582,0.9362886833572736,0.017969314183883256
103,4.761030197143555,0.27935012587111524,0.01902165412902832,0.0010336472076409547,5.199999999999996,True,l1,liblinear,"{'C': np.float64(5.199999999999996), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9454040381755275,0.9224428314298279,0.9403559167085138,0.9770752801283025,0.9640466180883133,0.9498649369060971,0.018993766402577036
70,216.1958293914795,12.876674544388072,0.018287849426269532,0.001086481217596719,5.199999999999996,True,l1,saga,"{'C': np.float64(5.199999999999996), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9447239576438872,0.9278743457885236,0.9421342603376806,0.9778369597982357,0.9653242657008676,0.9515787578538388,0.017756790959735907
43,3.754217338562012,0.295816024434103,0.017432689666748047,0.0007010553242862836,5.199999999999996,True,l2,liblinear,"{'C': np.float64(5.199999999999996), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432664197421915,0.9277343136106031,0.9420456021940744,0.9784641999066424,0.9670314441302791,0.951708395916758,0.01838511365415169
4,23.059008502960204,1.5443371987692753,0.018257761001586915,0.0008974496226518774,5.199999999999996,True,l2,saga,"{'C': np.float64(5.199999999999996), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.9430788471205267,0.9296995763528051,0.9420407465891435,0.9784942873157683,0.96704714759352,0.9520721209943526,0.017913238098833398
175,3.694212245941162,0.8490617032798848,0.020341825485229493,0.002675137231324673,5.199999999999996,False,l1,liblinear,"{'C': np.float64(5.199999999999996), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.9367818404092683,0.9246183592069878,0.9130751556167189,0.9673603852090125,0.9425574452585057,0.9368786371400987,0.018321109923913028
135,337.6348073005676,23.73483487266405,0.01993732452392578,0.001500459398038661,5.199999999999996,False,l1,saga,"{'C': np.float64(5.199999999999996), 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.9359367686463018,0.9274530353535295,0.9148725531598781,0.9677569407295816,0.9432640794742325,0.9378566754727048,0.017683085301551264
204,3.633745288848877,0.246426336801696,0.019263696670532227,0.000983207630010914,5.199999999999996,False,l2,liblinear,"{'C': np.float64(5.199999999999996), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.9338511912332295,0.9309206742857177,0.9108218514534322,0.9665965378583063,0.9395742198450245,0.9363528949351421,0.017959156969635574
203,12.771759653091431,0.3566716466179547,0.01810317039489746,0.0004113200588123312,5.199999999999996,False,l2,saga,"{'C': np.float64(5.199999999999996), 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.9338516238269141,0.9309271339744206,0.9108241491950513,0.966594717006457,0.9395747389677762,0.9363544725941239,0.01795750632432356
104,4.751106071472168,0.30962984836714624,0.019107675552368163,0.0025861904300402304,5.299999999999995,True,l1,liblinear,"{'C': np.float64(5.299999999999995), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.9454234183725998,0.9222782177519442,0.940141966616242,0.9770432851600964,0.9640013246282215,0.9497776425058209,0.019046008935812306
74,220.60337796211243,16.44481053173299,0.01873950958251953,0.0011192333966426023,5.299999999999995,True,l1,saga,"{'C': np.float64(5.299999999999995), 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.9446863219933225,0.9277825228309893,0.9420065405865494,0.9778250375539855,0.9653201992393121,0.9515241244408317,0.017793669111039825
47,3.9106181621551515,0.4108694005877382,0.01861233711242676,0.0019510089330546454,5.299999999999995,True,l2,liblinear,"{'C': np.float64(5.299999999999995), 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.9432742064285152,0.9277015382773189,0.9420517150538535,0.978451020407544,0.9670429080910472,0.9517042776516558,0.01839038550335438
